uniq,taxonomy,kingdom,phylum
uniq24644,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24676,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24692,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24696,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24751,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24732,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24767,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24773,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24778,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24835,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24849,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24874,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24904,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24899,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24967,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24966,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24991,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24974,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq24999,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25016,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25043,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25068,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25088,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25079,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25121,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25131,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25139,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25152,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25159,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25176,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25213,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25241,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25277,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25319,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25352,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25398,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25399,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25396,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25402,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25455,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25542,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25560,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25551,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25597,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25596,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25616,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25661,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25712,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25695,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25715,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25730,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25723,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25751,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25753,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25793,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25776,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25816,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25821,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25832,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25875,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25870,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25896,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25908,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25935,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq25977,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26015,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26025,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26098,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26071,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26123,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26125,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26132,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26145,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26147,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26163,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26213,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26219,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26221,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26225,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26251,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26252,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26260,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26262,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26300,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26312,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26383,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26393,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26405,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26432,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26438,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26434,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26451,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26485,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26493,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26504,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26506,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26532,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26555,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26573,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26589,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26593,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26614,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26611,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26652,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26655,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26669,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26667,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26671,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26682,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26692,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26696,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26705,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26757,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26764,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26774,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26782,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26816,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26833,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26817,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26842,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26867,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26890,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26895,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26915,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26899,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26923,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26943,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26948,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26953,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26956,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26982,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26995,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq26999,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27006,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27023,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27040,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27098,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27101,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27099,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27104,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27129,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27162,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27179,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27181,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27188,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27220,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27242,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27244,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27257,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27294,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27293,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27308,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27314,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27324,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27338,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27335,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27339,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27354,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27388,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27404,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27406,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27452,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27508,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27543,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27559,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27577,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27597,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27645,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27644,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27658,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27673,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27674,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27718,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27775,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27765,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27733,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27788,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27823,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27825,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27797,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27929,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27945,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq27994,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28024,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28028,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28071,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28060,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28054,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28118,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28172,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28147,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28278,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28358,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq28373,k:Eukaryota_2759,Eukaryota,Eukaryota
uniq6147,"k:Eukaryota_2759,c:Dinophyceae_2864",Eukaryota,Dinophyceae
uniq3575,"k:Eukaryota_2759,c:Dinophyceae_2864",Eukaryota,Dinophyceae
uniq6567,"k:Eukaryota_2759,c:Dinophyceae_2864",Eukaryota,Dinophyceae
uniq8393,"k:Eukaryota_2759,c:Dinophyceae_2864",Eukaryota,Dinophyceae
uniq10806,"k:Eukaryota_2759,c:Dinophyceae_2864",Eukaryota,Dinophyceae
uniq16474,"k:Eukaryota_2759,c:Dinophyceae_2864",Eukaryota,Dinophyceae
uniq17109,"k:Eukaryota_2759,c:Dinophyceae_2864",Eukaryota,Dinophyceae
uniq21387,"k:Eukaryota_2759,c:Dinophyceae_2864",Eukaryota,Dinophyceae
uniq935,"k:Eukaryota_2759,c:Dinophyceae_2864,o:Gymnodiniales_2953,f:Gymnodiniaceae_66801",Eukaryota,Dinophyceae
uniq11548,"k:Eukaryota_2759,c:Dinophyceae_2864,o:Peridiniales_2910,f:Heterocapsaceae_66802,g:Heterocapsa_2918,s:Heterocapsa",Eukaryota,Dinophyceae
uniq4837,"k:Eukaryota_2759,c:Dinophyceae_2864,o:Syndiniales_88547,f:Syndiniaceae_88550,g:Hematodinium_135491,s:Hematodinium",Eukaryota,Dinophyceae
uniq838,"k:Eukaryota_2759,c:Pelagophyceae_35675,o:Pelagomonadales_54409,g:Pelagomonas_35676,s:Pelagomonas",Eukaryota,Pelagophyceae
uniq18048,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341",Eukaryota,Annelida
uniq426,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,f:Chaetopteridae_6378,g:Chaetopterus_6379,s:Chaetopterus",Eukaryota,Annelida
uniq2451,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,f:Chaetopteridae_6378,g:Chaetopterus_6379,s:Chaetopterus",Eukaryota,Annelida
uniq6659,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,f:Chaetopteridae_6378,g:Chaetopterus_6379,s:Chaetopterus",Eukaryota,Annelida
uniq4768,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,f:Saccocirridae_36128,g:Saccocirrus_36129,s:Saccocirrus",Eukaryota,Annelida
uniq865,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Anelassorhynchus_1544303,s:Anelassorhynchus",Eukaryota,Annelida
uniq1354,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Anelassorhynchus_1544303,s:Anelassorhynchus",Eukaryota,Annelida
uniq9302,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Anelassorhynchus_1544303,s:Anelassorhynchus",Eukaryota,Annelida
uniq9629,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Anelassorhynchus_1544303,s:Anelassorhynchus",Eukaryota,Annelida
uniq12937,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Anelassorhynchus_1544303,s:Anelassorhynchus",Eukaryota,Annelida
uniq22329,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Anelassorhynchus_1544303,s:Anelassorhynchus",Eukaryota,Annelida
uniq28079,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Anelassorhynchus_1544303,s:Anelassorhynchus",Eukaryota,Annelida
uniq1502,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Ochetostoma_41800,s:Ochetostoma",Eukaryota,Annelida
uniq13090,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Ochetostoma_41800,s:Ochetostoma",Eukaryota,Annelida
uniq17096,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Eunicida_65495,f:Amphinomidae_104701,g:Notopygos_1288823,s:Notopygos",Eukaryota,Annelida
uniq22995,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Eunicida_65495,f:Dorvilleidae_160440,g:Dorvillea_160441,s:Dorvillea",Eukaryota,Annelida
uniq6200,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Eunicida_65495,f:Eunicidae_104737,g:Palola_365158,s:Palola",Eukaryota,Annelida
uniq2930,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Eunicida_65495,f:Eunicidae_104737,s:Eunicidae",Eukaryota,Annelida
uniq2371,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Eunicida_65495,f:Eunicidae_104737,s:Eunicidae",Eukaryota,Annelida
uniq18391,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Eunicida_65495,f:Eunicidae_104737,s:Eunicidae",Eukaryota,Annelida
uniq741,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Phyllodocida_6348",Eukaryota,Annelida
uniq3311,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Phyllodocida_6348,f:Chrysopetalidae_115831,g:Treptopale_1213262,s:Treptopale",Eukaryota,Annelida
uniq21411,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Phyllodocida_6348,f:Chrysopetalidae_115831,g:Treptopale_1213262,s:Treptopale",Eukaryota,Annelida
uniq4127,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Phyllodocida_6348,f:Hesionidae_115834,g:Leocrates_378358,s:Leocrates",Eukaryota,Annelida
uniq4776,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Phyllodocida_6348,f:Hesionidae_115834,s:Hesionidae",Eukaryota,Annelida
uniq6290,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Phyllodocida_6348,f:Sigalionidae_104728,s:Sigalionidae",Eukaryota,Annelida
uniq11726,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Phyllodocida_6348,f:Sigalionidae_104728,s:Sigalionidae",Eukaryota,Annelida
uniq9444,"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Spionida_46589,f:Spionidae_46599,g:Scolelepis_95535,s:Scolelepis",Eukaryota,Annelida
uniq90,"k:Eukaryota_2759,p:Annelida_6340,s:Annelida",Eukaryota,Annelida
uniq20599,"k:Eukaryota_2759,p:Annelida_6340,s:Annelida",Eukaryota,Annelida
uniq6,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq17,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq54,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq85,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq314,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq257,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq484,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq374,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq596,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq638,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq648,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq735,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq934,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq1240,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3211,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq1368,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq1185,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq1290,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq1440,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq1483,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2593,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2023,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq1716,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq1753,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2009,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2008,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2279,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3292,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2490,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4344,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5388,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2576,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4215,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5262,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2628,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq8128,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2790,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3316,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5895,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq2910,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5677,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3042,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3038,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3080,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3134,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3189,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3205,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3309,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq6387,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3385,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3653,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3761,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq3942,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4100,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4204,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4263,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5572,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq10107,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4515,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4860,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4894,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4907,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq4924,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq7474,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq7820,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5015,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5219,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5394,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5381,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5413,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5492,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5578,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5566,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq10041,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq5897,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq6100,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq8587,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq6189,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq6625,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq11864,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq11822,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq6954,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq7062,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq7246,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq7419,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq7513,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq7593,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq14465,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq7885,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq8248,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq8355,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq8701,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq8700,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq8770,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq9028,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
uniq9043,"k:Eukaryota_2759,p:Arthropoda_6656",Eukaryota,Arthropoda
