uniq,phylum ,class,order,family,genus,species
uniq4405,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4134,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5023,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3323,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6319,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3326,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3324,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3362,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3373,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3393,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3364,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3406,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3414,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3407,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3416,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4408,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3452,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10318,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3463,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3490,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3502,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3504,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3512,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3513,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3561,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3582,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3596,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3601,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4312,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4441,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq9304,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3648,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3663,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3704,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3706,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3775,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3800,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3809,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6781,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3829,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3880,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3848,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3877,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3873,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3929,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3923,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq3934,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7048,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq8138,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4020,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4015,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4051,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4046,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4043,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4064,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4082,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4096,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4071,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4167,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4131,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4179,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4187,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4216,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5679,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6569,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6578,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10731,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4237,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4227,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4259,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4264,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4298,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4335,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4358,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4388,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4381,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4406,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4417,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5752,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq8992,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq9141,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10653,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13110,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13198,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12384,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4456,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4451,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4465,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4464,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4488,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4489,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4495,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4499,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4506,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4508,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4520,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4530,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4556,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4562,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4606,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4631,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4658,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4656,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4663,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4674,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4687,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4693,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6531,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7064,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq9120,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10365,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4724,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4732,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4775,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4770,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4789,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4791,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4799,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4828,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4912,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4913,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4925,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4955,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4963,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4964,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4967,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4969,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq4971,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6436,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6183,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6919,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq8643,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5035,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5033,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5068,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5111,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5097,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5087,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5128,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5121,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5155,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5182,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5227,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5226,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5235,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5238,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5270,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5276,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5293,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5302,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5301,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5324,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7260,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7193,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq8183,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7307,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq9770,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10203,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq8829,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq9058,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11783,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5338,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5348,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5345,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5350,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5352,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5367,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5392,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5441,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5447,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5467,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5450,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5452,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5507,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5510,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5512,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5553,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5542,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5560,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5591,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5632,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5642,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5640,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5665,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5697,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5689,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7712,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7726,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10019,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq8983,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq9184,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11579,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10274,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12664,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5736,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5757,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5741,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5762,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5767,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5781,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5789,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5847,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5964,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq5999,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6015,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6010,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6031,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6065,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6079,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6092,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6080,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6105,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6132,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6144,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq9290,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12198,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12882,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq12368,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq13277,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq18646,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6153,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6154,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6161,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6178,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6177,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6179,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6194,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6210,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6216,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6272,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6276,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6360,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6365,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6382,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6384,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6394,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6414,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6408,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6442,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6444,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6467,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6478,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6504,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6488,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6507,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6510,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6523,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6551,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6535,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6553,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6554,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6572,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq8606,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq8958,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6641,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6660,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6667,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6677,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6675,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6680,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6684,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6689,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6714,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6697,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6769,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6773,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6774,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6793,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6797,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6814,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6841,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6899,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6907,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6928,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6937,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6974,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6982,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq6981,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7025,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7037,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7106,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7115,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7142,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7154,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7162,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq7176,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq9461,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10834,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq10847,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11368,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
uniq11491,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota,Eukaryota
