otuID,Dec_2015,Jan_2016,Mar_2016,Jun_2016,Aug_2016,Dec_2016,Jan_2017,Mar_2017,Jun_2017,Aug_2017,Dec_2017,Jan_2018,Mar_2018,Nov_2019,Jan_2020
uniq3029,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
uniq30299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3030,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
uniq30301,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq30309,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq30312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30325,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
uniq30326,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq30329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3033,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30338,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30342,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq30347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq30369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq30376,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq30383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30390,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30392,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq30394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30405,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq30406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30430,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30432,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30438,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30439,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30447,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30476,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq30479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3048,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq30480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3050,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq30509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3051,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
uniq30511,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3052,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30525,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30529,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3054,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0
uniq3055,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq30558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3056,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq30560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3057,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq30578,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq3058,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq30602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq30609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30615,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq30616,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq30617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3063,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq30635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3064,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
uniq30641,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30652,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq30656,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq30657,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq30658,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq30667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30677,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30680,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq30684,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq307,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0
uniq30701,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq3072,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
uniq3074,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq30746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30748,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30758,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30776,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30785,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3079,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq30793,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq30799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq308,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0
uniq3081,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq30810,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq30831,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq30835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30877,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq3088,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0
uniq30881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq30898,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
uniq30906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30936,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq3094,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq30947,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30968,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30973,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3098,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq3099,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq30996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq30999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq310,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0
uniq3100,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
uniq31001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3101,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31017,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq31022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31028,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31031,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq31034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3104,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq31042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3105,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq31051,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq31052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3106,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31063,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq31067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3107,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31084,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq31092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq311,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0
uniq3110,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1
uniq31106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3113,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq31155,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq31157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq3116,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq31162,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq31173,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq31176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31192,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq3120,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq31215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq31222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq31235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3124,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq31248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq3129,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
uniq31294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31300,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq31302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3133,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq31330,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31332,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31340,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq31344,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq31346,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31369,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq3137,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
uniq31387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3139,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
uniq31391,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq31393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3140,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq3143,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq31432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31433,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq31446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3146,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
uniq31473,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq3148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq31481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31497,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq3151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq31510,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq31513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31524,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3153,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
uniq31534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31546,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31570,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31573,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq31574,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq3159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq31595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31599,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq316,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
uniq31605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31614,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31619,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3162,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
uniq31627,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq3163,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
uniq31636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31643,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq31645,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31659,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq31671,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq31674,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq31676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3168,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq31682,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq31684,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq31687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31698,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq317,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq3170,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq31704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31713,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq31719,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq3172,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
uniq31727,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3173,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0
uniq31731,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq31750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq31752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3176,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq31764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3177,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0
uniq31779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq31786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31788,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq31790,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq31791,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq31793,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31794,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31795,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq318,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1
uniq31800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq31828,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq31851,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31857,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3187,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq31879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31883,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq31884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31891,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq319,0,0,0,0,0,1,0,0,0,0,1,0,1,1,1
uniq3190,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq31901,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq31903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31916,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq31918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3194,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
uniq31950,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq31951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3196,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31963,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq31969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3197,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
uniq31975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
uniq3198,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq31980,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
uniq31986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq31999,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq320,0,0,0,0,1,0,1,1,1,1,1,1,1,0,0
uniq32009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32018,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32023,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq32050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32062,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
uniq32063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq321,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1
uniq32105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32112,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32119,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3212,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
uniq32130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3215,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
uniq32156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3217,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq32171,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq32177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
uniq322,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0
uniq32206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32209,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32213,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32222,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
uniq32224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32226,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3224,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
uniq32240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
uniq32243,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq3225,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
uniq32251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq3227,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq32276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
uniq32280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
uniq32288,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq3229,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
uniq32304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
