uniq,phylum,class,order,family,genus,species
uniq385,Mollusca,Gastropoda,Gastropoda,Gastropoda,Ercolania,Ercolania
uniq38530,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq38544,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq38556,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq386,Porifera,Demospongiae,Demospongiae,Haplosclerida,Haplosclerida,Haplosclerida
uniq3861,Arthropoda,Malacostraca,Malacostraca,Decapoda,Etisus,Etisus
uniq3863,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha
uniq38653,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq3867,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq38670,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq38733,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq38757,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq38797,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Macrophiothrix,Macrophiothrix
uniq388,Mollusca,Gastropoda,Gastropoda,Gastropoda,Berthelinia,Berthelinia
uniq38800,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq38848,Mollusca,Bivalvia,Bivalvia,Ostreida,Lopha,Lopha
uniq38937,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq38965,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Coralliophila,Coralliophila
uniq38972,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq39,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata,Echinodermata
uniq39002,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq39036,Echinodermata,Echinoidea,Echinoidea,Temnopleuroida,Tripneustes,Tripneustes
uniq3906,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq3907,Annelida,Polychaeta,Polychaeta,Echiuroidea,Bonellia,Bonellia
uniq39090,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq39114,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq39142,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq39163,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq3921,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq3923,Mollusca,Gastropoda,Gastropoda,Gastropoda,Elysia,Elysia
uniq39242,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Delibus,Delibus
uniq39306,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Vexillum,Vexillum
uniq39317,Arthropoda,Insecta,Insecta,Insecta,Insecta,Insecta
uniq39322,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq39334,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq39365,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq39400,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq39425,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq39431,Mollusca,Gastropoda,Gastropoda,Gastropoda,Elysia,Elysia
uniq3949,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq39519,Chordata,Actinopteri,Actinopteri,Holocentriformes,Myripristis,Myripristis
uniq39540,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq3957,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq39596,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq39638,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq39650,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq39682,Cnidaria,Anthozoa,Anthozoa,Scleractinia,Scleractinia,Scleractinia
uniq39684,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq397,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Polinices,Polinices
uniq3973,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Centropages,Centropages
uniq3974,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq39750,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq39783,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Canarium,Canarium
uniq39784,Mollusca,Gastropoda,Gastropoda,Gastropoda,Costasiella,Costasiella
uniq39786,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq3979,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq398,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq39812,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq3982,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq39828,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq39859,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq3986,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq39890,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq3990,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Conomurex,Conomurex
uniq39950,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Undinula,Undinula
uniq39958,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq3999,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Drupa,Drupa
uniq39999,Chordata,Actinopteri,Actinopteri,Gobiiformes,Gobiiformes,Gobiiformes
uniq40,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq40020,Mollusca,Bivalvia,Bivalvia,Mytiloida,Trichomya,Trichomya
uniq40029,Mollusca,Bivalvia,Bivalvia,Galeommatida,Kellia,Kellia
uniq40096,Chordata,Ascidiacea,Ascidiacea,Phlebobranchia,Ascidia,Ascidia
uniq401,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq40119,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq40122,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq40126,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq4017,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiothrix,Ophiothrix armata
uniq4018,Porifera,Demospongiae,Demospongiae,Haplosclerida,Haplosclerida,Haplosclerida
uniq40190,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq4023,Hemichordata,Enteropneusta,Enteropneusta,Enteropneusta,Enteropneusta,Enteropneusta
uniq40235,Arthropoda,Malacostraca,Malacostraca,Decapoda,Trapezia,Trapezia
uniq40244,Arthropoda,Hexanauplia,Hexanauplia,Sessilia,Wanella,Wanella
uniq4026,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq40288,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq40331,Mollusca,Gastropoda,Gastropoda,Gastropoda,Ercolania,Ercolania
uniq40337,Chordata,Actinopteri,Actinopteri,Labriformes,Labrichthys,Labrichthys
uniq40338,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq40395,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq4040,Mollusca,Gastropoda,Gastropoda,Gastropoda,Elysia,Elysia
uniq40463,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq4047,Cnidaria,Hydrozoa,Hydrozoa,Trachymedusae,Liriope,Liriope
uniq4049,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq40499,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq40549,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq40550,Mollusca,Gastropoda,Gastropoda,Pleurobranchida,Pleurobranchus,Pleurobranchus
uniq40591,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq40597,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq40612,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Anarithma,Anarithma
uniq40616,Sipuncula,Sipuncula,Sipuncula,Phascolosomatiformes,Phascolosoma,Phascolosoma
uniq40679,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq40685,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq407,Cnidaria,Hydrozoa,Hydrozoa,Anthoathecata,Zanclea,Zanclea
uniq4070,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq40702,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq40712,Nemertea,Nemertea,Nemertea,Nemertea,Nemertea,Nemertea
uniq40733,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq40749,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq40758,Arthropoda,Malacostraca,Malacostraca,Decapoda,Megokris,Megokris
uniq40773,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq4079,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Leptothecata,Leptothecata
uniq40807,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq40856,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Hemilienardia,Hemilienardia
uniq40875,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq4089,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq40913,Cnidaria,Hydrozoa,Hydrozoa,Anthoathecata,Zanclea,Zanclea
uniq40925,Chordata,Actinopteri,Actinopteri,Labriformes,Halichoeres,Halichoeres
uniq40929,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha,Chaetognatha
uniq4095,Arthropoda,Hexanauplia,Hexanauplia,Sessilia,Wanella,Wanella
uniq40964,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq40986,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Ministrombus,Ministrombus
uniq4099,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Coralliophila,Coralliophila
uniq41022,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Undinula,Undinula
uniq4103,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq4108,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria,Cnidaria
uniq4109,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq41100,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq41170,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq41220,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq41238,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq41258,Arthropoda,Hexanauplia,Hexanauplia,Pygophora,Auritoglyptes,Auritoglyptes
uniq41300,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq41312,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Diphyes,Diphyes
uniq4132,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Holothuria,Holothuria
uniq41393,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq414,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq41439,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq41483,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq41509,Porifera,Homoscleromorpha,Homoscleromorpha,Homosclerophorida,Homosclerophorida,Homosclerophorida
uniq41518,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Favorinus,Favorinus
uniq41525,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq41564,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq41574,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq41610,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq41618,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq41650,Arthropoda,Malacostraca,Malacostraca,Amphipoda,Hyperioides,Hyperioides
uniq41696,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Staphylaea,Staphylaea
uniq41745,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Diniatys,Diniatys
uniq41769,Arthropoda,Hexanauplia,Hexanauplia,Sessilia,Sessilia,Sessilia
uniq41825,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq41833,Mollusca,Gastropoda,Gastropoda,Gastropoda,Thuridilla,Thuridilla
uniq41891,Porifera,Demospongiae,Demospongiae,Dendroceratida,Chelonaplysilla,Chelonaplysilla
uniq41936,Cnidaria,Anthozoa,Anthozoa,Scleractinia,Scleractinia,Scleractinia
uniq4197,Arthropoda,Hexanauplia,Hexanauplia,Sessilia,Cantellius,Cantellius
uniq41974,Arthropoda,Branchiopoda,Branchiopoda,Diplostraca,Penilia,Penilia
uniq4199,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq4200,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq4203,Cnidaria,Hydrozoa,Hydrozoa,Trachymedusae,Liriope,Liriope
uniq42034,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq42047,Mollusca,Gastropoda,Gastropoda,Pteropoda,Creseis,Creseis
uniq42094,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq42183,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq42205,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq42238,Chordata,Actinopteri,Actinopteri,Actinopteri,Pygoplites,Pygoplites
uniq42257,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq42278,Arthropoda,Hexanauplia,Hexanauplia,Sessilia,Cantellius,Cantellius
uniq42318,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Labidocera,Labidocera
uniq42349,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq42377,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq42443,Echinodermata,Echinoidea,Echinoidea,Temnopleuroida,Mespilia,Mespilia globulus
uniq42454,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq42487,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Paracalanus,Paracalanus
uniq4249,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq42517,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq42528,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Monetaria,Monetaria
uniq42552,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Cratena,Cratena
uniq42561,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq42574,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq4259,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq42593,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq426,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Notodoris,Notodoris
uniq42600,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Ferosagitta,Ferosagitta
uniq4265,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq42651,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littoraria,Littoraria
uniq42662,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Pteraeolidia,Pteraeolidia
uniq4267,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Leptothecata,Leptothecata
uniq4268,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq42746,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq42806,Arthropoda,Hexanauplia,Hexanauplia,Pygophora,Auritoglyptes,Auritoglyptes
uniq42810,Mollusca,Gastropoda,Gastropoda,Nudibranchia,Pinufius,Pinufius
uniq42817,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq42856,Arthropoda,Hexanauplia,Hexanauplia,Harpacticoida,Macrosetella,Macrosetella
uniq42865,Chordata,Actinopteri,Actinopteri,Acanthuriformes,Acanthurus,Acanthurus
uniq42871,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq42892,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq42896,Arthropoda,Hexanauplia,Hexanauplia,Poecilostomatoida,Farranula,Farranula
uniq42923,Sipuncula,Sipuncula,Sipuncula,Phascolosomatiformes,Phascolosoma,Phascolosoma
uniq4295,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Littorinimorpha,Littorinimorpha
uniq42952,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq42962,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Lensia,Lensia
uniq43,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Acartia,Acartia
uniq430,Annelida,Annelida,Annelida,Annelida,Annelida,Annelida
uniq43016,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq43086,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq431,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq43109,Chordata,Actinopteri,Actinopteri,Spariformes,Lethrinus,Lethrinus
uniq4311,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq43110,Arthropoda,Malacostraca,Malacostraca,Decapoda,Gelasimus,Gelasimus
uniq43140,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq43152,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq43183,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Lampasopsis,Lampasopsis
uniq43230,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq43253,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Cephalaspidea,Cephalaspidea
uniq433,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Pascula,Pascula
uniq43358,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq43372,Mollusca,Gastropoda,Gastropoda,Gastropoda,Cerithium,Cerithium
uniq43440,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Lensia,Lensia
uniq435,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Kermia,Kermia
uniq43529,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Subeucalanus,Subeucalanus
uniq4353,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq43540,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq43581,Cnidaria,Hydrozoa,Hydrozoa,Siphonophorae,Lensia,Lensia
uniq43591,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq4363,Arthropoda,Malacostraca,Malacostraca,Decapoda,Etisus,Etisus
uniq43635,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq43654,Annelida,Polychaeta,Polychaeta,Spionida,Microspio,Microspio
uniq43677,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq43708,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq43730,Cnidaria,Hydrozoa,Hydrozoa,Leptothecata,Aequorea,Aequorea
uniq43736,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq43759,Cnidaria,Anthozoa,Anthozoa,Zoantharia,Nanozoanthus,Nanozoanthus
uniq4382,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq4383,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq43831,Arthropoda,Hexanauplia,Hexanauplia,Pygophora,Auritoglyptes,Auritoglyptes
uniq43839,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Clausocalanus,Clausocalanus
uniq43844,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq43876,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq43888,Mollusca,Gastropoda,Gastropoda,Aplysiida,Dolabella,Dolabella
uniq440,Mollusca,Bivalvia,Bivalvia,Ostreida,Ostreida,Ostreida
uniq44012,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq44126,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Naria,Naria
uniq44148,Mollusca,Gastropoda,Gastropoda,Gastropoda,Ercolania,Ercolania
uniq4428,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq443,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq4432,Hemichordata,Enteropneusta,Enteropneusta,Enteropneusta,Enteropneusta,Enteropneusta
uniq44336,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq444,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq44431,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq44489,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq44519,Mollusca,Gastropoda,Gastropoda,Cephalaspidea,Lamprohaminoea,Lamprohaminoea
uniq44535,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq4454,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Pearsonothuria,Pearsonothuria graeffei
uniq44580,Arthropoda,Malacostraca,Malacostraca,Decapoda,Thalamita,Thalamita
uniq4467,Arthropoda,Insecta,Insecta,Insecta,Insecta,Insecta
uniq4468,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq44719,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq44741,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq44790,Chordata,Actinopteri,Actinopteri,Labriformes,Cetoscarus,Cetoscarus
uniq448,Cnidaria,Hydrozoa,Hydrozoa,Anthoathecata,Pennaria,Pennaria
uniq4483,Chordata,Actinopteri,Actinopteri,Actinopteri,Dascyllus,Dascyllus
uniq44843,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq449,Cnidaria,Hydrozoa,Hydrozoa,Anthoathecata,Turritopsis,Turritopsis
uniq4490,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Ferosagitta,Ferosagitta
uniq44903,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq44938,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Polinices,Polinices
uniq4494,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq4497,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq44973,Cnidaria,Anthozoa,Anthozoa,Actiniaria,Edwardsia,Edwardsia
uniq44978,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq4501,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq4502,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda,Arthropoda
uniq45053,Chordata,Actinopteri,Actinopteri,Lutjaniformes,Lutjaniformes,Lutjaniformes
uniq45096,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq45098,Annelida,Polychaeta,Polychaeta,Eunicida,Pherecardia,Pherecardia
uniq45100,Mollusca,Gastropoda,Gastropoda,Gastropoda,Gastropoda,Gastropoda
uniq45163,Mollusca,Gastropoda,Gastropoda,Pteropoda,Pteropoda,Pteropoda
uniq45179,Arthropoda,Malacostraca,Malacostraca,Amphipoda,Pseudoniphargus,Pseudoniphargus
uniq45191,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Coralliophila,Coralliophila
uniq4521,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Aphragmophora,Aphragmophora
uniq45238,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Nassarius,Nassarius
uniq45240,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq45255,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Acrocalanus,Acrocalanus
uniq45257,Chaetognatha,Sagittoidea,Sagittoidea,Aphragmophora,Sagitta,Sagitta
uniq45280,Arthropoda,Malacostraca,Malacostraca,Decapoda,Decapoda,Decapoda
uniq4529,Echinodermata,Ophiuroidea,Ophiuroidea,Amphilepidida,Ophiura,Ophiura
uniq453,Mollusca,Gastropoda,Gastropoda,Gastropoda,Polybranchia,Polybranchia
uniq4533,Arthropoda,Hexanauplia,Hexanauplia,Cyclopoida,Oithona,Oithona
uniq45357,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Styliferina,Styliferina
uniq4539,Arthropoda,Hexanauplia,Hexanauplia,Calanoida,Candacia,Candacia
uniq45392,Mollusca,Gastropoda,Gastropoda,Littorinimorpha,Conomurex,Conomurex
uniq454,Mollusca,Gastropoda,Gastropoda,Neogastropoda,Drupella,Drupella
uniq45506,Cnidaria,Scyphozoa,Scyphozoa,Semaeostomeae,Aurelia,Aurelia
uniq4552,Echinodermata,Holothuroidea,Holothuroidea,Aspidochirotida,Labidodemas,Labidodemas
