uniq1063	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.47),c:Gastropoda_6448(0.43),o:Neogastropoda_6479(0.27),f:Terebridae_57610(0.14),g:Myurella_553738(0.06),s:Myurella(0.06)"	+	k:Eukaryota_2759
uniq1477	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.74),c:Malacostraca_6681(0.62),o:Decapoda_6683(0.62),f:Alpheidae_29966(0.14),g:Alpheus_29967(0.10),s:Alpheus(0.10)"	+	k:Eukaryota_2759
uniq1229	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.93),c:Malacostraca_6681(0.78),o:Decapoda_6683(0.78),s:Decapoda(0.20)"	+	k:Eukaryota_2759
uniq1071			
uniq1508	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.12),c:Hydrozoa_6074(0.11),o:Leptothecata_500008(0.06),f:Clytiidae_2750048(0.03),g:Clytia_13436(0.03),s:Clytia(0.03)"	+	k:Eukaryota_2759
uniq1072			
uniq1081			
uniq1089			
uniq1900	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.41),c:Insecta_50557(0.34),o:Diptera_7147(0.12),f:Drosophilidae_7214(0.01),g:Drosophila_7215(0.01),s:Drosophila(0.01)"	+	k:Eukaryota_2759
uniq1082	"k:Eukaryota_2759(1.00),p:Chordata_7711(0.85),c:Lepidosauria_8504(0.06),o:Squamata_8509(0.06),f:Phrynosomatidae_2024743(0.02),g:Phrynosoma_43608(0.02),s:Phrynosoma(0.02)"	+	k:Eukaryota_2759
uniq1085	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.92),c:Hydrozoa_6074(0.92),o:Leptothecata_500008(0.86),f:Laodiceidae_168747(0.85),g:Laodicea_662011(0.85),s:Laodicea(0.85)"	+	k:Eukaryota_2759
uniq1091	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Poecilostomatoida_84310(1.00),f:Sapphirinidae_545089(1.00),g:Copilia_545085(1.00),s:Copilia(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Poecilostomatoida_84310,f:Sapphirinidae_545089,g:Copilia_545085,s:Copilia"
uniq1096	"k:Eukaryota_2759(1.00),p:Echinodermata_7586(1.00),c:Echinoidea_7625(1.00),o:Spatangoida_41317(1.00),f:Loveniidae_41318(1.00),g:Lovenia_271715(1.00),s:Lovenia(1.00)"	+	"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Spatangoida_41317,f:Loveniidae_41318,g:Lovenia_271715,s:Lovenia"
uniq1093	"k:Eukaryota_2759(1.00),p:Mollusca_6447(1.00),c:Gastropoda_6448(1.00),o:Pteropoda_977783(1.00),f:Creseidae_356495(1.00),g:Creseis_356496(0.68),s:Creseis(0.68)"	+	"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448,o:Pteropoda_977783,f:Creseidae_356495"
uniq1097	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.92),c:Insecta_50557(0.80),o:Orthoptera_6993(0.11),f:Acrididae_7002(0.06),g:Sphingonotus_243011(0.02),s:Sphingonotus(0.02)"	+	k:Eukaryota_2759
uniq1099			
uniq2877			
uniq1820	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.83),c:Gastropoda_6448(0.82),o:Neogastropoda_6479(0.23),f:Raphitomidae_1286449(0.07),g:Kermia_473507(0.06),s:Kermia(0.06)"	+	k:Eukaryota_2759
uniq1603	"k:Eukaryota_2759(1.00),p:Nemertea_6217(1.00),s:Nemertea(1.00)"	+	"k:Eukaryota_2759,p:Nemertea_6217,s:Nemertea"
uniq1100	"k:Eukaryota_2759(1.00),p:Bacillariophyta_2836(1.00),c:Bacillariophyceae_33849(1.00),o:Bacillariales_33851(1.00),f:Bacillariaceae_33852(1.00),g:Pseudo_nitzschia_41953(1.00),s:Pseudo_nitzschia(1.00)"	+	"k:Eukaryota_2759,p:Bacillariophyta_2836,c:Bacillariophyceae_33849,o:Bacillariales_33851,f:Bacillariaceae_33852,g:Pseudo_nitzschia_41953,s:Pseudo_nitzschia"
uniq1106	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.96),c:Hexanauplia_72037(0.89),o:Poecilostomatoida_84310(0.87),f:Corycaeidae_749182(0.87),g:Farranula_1124503(0.87),s:Farranula(0.87)"	+	k:Eukaryota_2759
uniq1108			
uniq1116			
uniq1114	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.71),c:Gastropoda_6448(0.70),o:Neogastropoda_6479(0.22),f:Conidae_6489(0.06),g:Profundiconus_1340111(0.03),s:Profundiconus(0.03)"	+	k:Eukaryota_2759
uniq1118	"k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(1.00),s:Sagitta(1.00)"	+	"k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Sagitta_10230,s:Sagitta"
uniq3156			
uniq1130	"k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Labriformes_1489928(1.00),f:Labridae_8247(1.00),g:Scarus_59660(1.00),s:Scarus(1.00)"	+	"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Labriformes_1489928,f:Labridae_8247,g:Scarus_59660,s:Scarus"
uniq1117	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(1.00),c:Hydrozoa_6074(1.00),o:Leptothecata_500008(1.00),f:Aequoreidae_128126(1.00),g:Aequorea_6099(1.00),s:Aequorea(1.00)"	+	"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea"
uniq1981	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.47),c:Gastropoda_6448(0.47),o:Aplysiida_6497(0.11),f:Aplysiidae_6498(0.11),g:Dolabrifera_114740(0.03),s:Dolabrifera(0.03)"	+	k:Eukaryota_2759
uniq1434	"k:Eukaryota_2759(1.00),p:Annelida_6340(0.37),c:Polychaeta_6341(0.37),o:Phyllodocida_6348(0.37),f:Syllidae_122238(0.06),g:Syllis_418360(0.06),s:Syllis(0.06)"	+	k:Eukaryota_2759
uniq1137	"k:Eukaryota_2759(1.00),p:Mollusca_6447(1.00),c:Bivalvia_6544(1.00),o:Ostreida_6562(1.00),f:Ostreidae_6563(1.00),g:Lopha_74442(1.00),s:Lopha(1.00)"	+	"k:Eukaryota_2759,p:Mollusca_6447,c:Bivalvia_6544,o:Ostreida_6562,f:Ostreidae_6563,g:Lopha_74442,s:Lopha"
uniq1157			
uniq1152			
uniq1148			
uniq3201	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.95),c:Hexanauplia_72037(0.56),o:Calanoida_6833(0.56),f:Paracalanidae_163470(0.24),g:Paracalanus_163471(0.13),s:Paracalanus(0.13)"	+	k:Eukaryota_2759
uniq2598	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.93),c:Insecta_50557(0.88),o:Lepidoptera_7088(0.18),f:Tortricidae_7139(0.03),g:Argyrotaenia_96880(0.01),s:Argyrotaenia(0.01)"	+	k:Eukaryota_2759
uniq1150	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.95),c:Insecta_50557(0.60),o:Lepidoptera_7088(0.22),f:Hesperiidae_40093(0.02),g:Trapezites_328869(0.01),s:Trapezites(0.01)"	+	k:Eukaryota_2759
uniq1425	"k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(0.66),o:Aphragmophora_33512(0.66),f:Sagittidae_34753(0.66),g:Sagitta_10230(0.66),s:Sagitta(0.66)"	+	"k:Eukaryota_2759,p:Chaetognatha_10229"
uniq1368	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.99),c:Hexanauplia_72037(0.24),o:Calanoida_6833(0.15),f:Aetideidae_201683(0.04),g:Euchirella_498139(0.03),s:Euchirella(0.03)"	+	"k:Eukaryota_2759,p:Arthropoda_6656"
uniq1584			
uniq1500			
uniq1178			
uniq1164	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),s:Brachyura(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,s:Brachyura"
uniq1167	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.97),c:Gastropoda_6448(0.97),o:Littorinimorpha_216294(0.80),f:Strombidae_69694(0.57),g:Laevistrombus_906838(0.07),s:Laevistrombus(0.07)"	+	"k:Eukaryota_2759,p:Mollusca_6447,c:Gastropoda_6448"
uniq1172	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.76),c:Hydrozoa_6074(0.70),o:Leptothecata_500008(0.17),f:Campanulariidae_27800(0.02),g:Orthopyxis_314504(0.01),s:Orthopyxis(0.01)"	+	k:Eukaryota_2759
uniq1369	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Pontellidae_163235(1.00),g:Labidocera_163236(1.00),s:Labidocera(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Pontellidae_163235,g:Labidocera_163236,s:Labidocera"
uniq1943			
uniq1183	"k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Tetraodontiformes_31022(1.00),f:Tetraodontidae_31031(1.00),g:Canthigaster_223138(1.00),s:Canthigaster(1.00)"	+	"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Tetraodontiformes_31022,f:Tetraodontidae_31031,g:Canthigaster_223138,s:Canthigaster"
uniq1190	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.96),c:Hydrozoa_6074(0.93),o:Anthoathecata_406427(0.80),f:Pandeidae_27799(0.78),g:Amphinema_367918(0.77),s:Amphinema(0.77)"	+	k:Eukaryota_2759
uniq1184	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),s:Brachyura(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,s:Brachyura"
uniq1191	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.60),c:Gastropoda_6448(0.54),o:Neogastropoda_6479(0.24),f:Raphitomidae_1286449(0.18),g:Pueridaphne_2795369(0.01),s:Pueridaphne(0.01)"	+	k:Eukaryota_2759
uniq1194	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Poecilostomatoida_84310(1.00),f:Sapphirinidae_545089(1.00),g:Sapphirina_749173(1.00),s:Sapphirina(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Poecilostomatoida_84310,f:Sapphirinidae_545089,g:Sapphirina_749173,s:Sapphirina"
uniq1357	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.84),c:Gastropoda_6448(0.84),f:Cerithiidae_69701(0.30),g:Cerithium_145869(0.22),s:Cerithium(0.22)"	+	k:Eukaryota_2759
uniq1185	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.99),c:Malacostraca_6681(0.74),o:Decapoda_6683(0.74),f:Penaeidae_6685(0.59),g:Metapenaeopsis_84686(0.57),s:Metapenaeopsis(0.57)"	+	"k:Eukaryota_2759,p:Arthropoda_6656"
uniq1193	"k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Spariformes_1489931(1.00),f:Nemipteridae_30857(1.00),g:Scolopsis_119745(1.00),s:Scolopsis(1.00)"	+	"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Spariformes_1489931,f:Nemipteridae_30857,g:Scolopsis_119745,s:Scolopsis"
uniq1197	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.98),c:Hydrozoa_6074(0.97),o:Leptothecata_500008(0.91),f:Eirenidae_48402(0.79),g:Helgicirrha_573611(0.79),s:Helgicirrha(0.79)"	+	"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074"
uniq2430			
uniq2751	"k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(1.00),s:Sagitta(1.00)"	+	"k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Sagitta_10230,s:Sagitta"
uniq1207	"k:Eukaryota_2759(1.00),p:Chlorophyta_3041(1.00),c:Chloropicophyceae_2302911(1.00),o:Chloropicales_2302912(1.00),f:Chloropicaceae_2302913(1.00),g:Chloroparvula_2302916(1.00),s:Chloroparvula(1.00)"	+	"k:Eukaryota_2759,p:Chlorophyta_3041,c:Chloropicophyceae_2302911,o:Chloropicales_2302912,f:Chloropicaceae_2302913,g:Chloroparvula_2302916,s:Chloroparvula"
uniq1211			
uniq1203	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),f:Rhynchocinetidae_516945(1.00),g:Cinetorhynchus_576196(1.00),s:Cinetorhynchus(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,f:Rhynchocinetidae_516945,g:Cinetorhynchus_576196,s:Cinetorhynchus"
uniq1209	"k:Eukaryota_2759(1.00),p:Annelida_6340(0.26),c:Clitellata_42113(0.14),o:Crassiclitellata_2803884(0.14),f:Megascolecidae_6400(0.14),g:Amynthas_195544(0.05),s:Amynthas(0.05)"	+	k:Eukaryota_2759
uniq1213			
uniq1539	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.81),c:Gastropoda_6448(0.78),o:Neogastropoda_6479(0.25),f:Nassariidae_6483(0.09),g:Tritia_1912890(0.06),s:Tritia(0.06)"	+	k:Eukaryota_2759
uniq1590	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.70),c:Gastropoda_6448(0.70),o:Cycloneritida_977767(0.15),f:Neritidae_52926(0.14),g:Nerita_52927(0.13),s:Nerita(0.13)"	+	k:Eukaryota_2759
uniq1214	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Stomatopoda_75390(1.00),s:Squilloidea(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Stomatopoda_75390,s:Squilloidea"
uniq5969			
uniq1221	"k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Scombriformes_1489894(1.00),f:Scombridae_8224(1.00),g:Rastrelliger_70445(1.00),s:Rastrelliger(1.00)"	+	"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Scombriformes_1489894,f:Scombridae_8224,g:Rastrelliger_70445,s:Rastrelliger"
uniq1623			
uniq1233	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.52),c:Gastropoda_6448(0.49),o:Cycloneritida_977767(0.13),f:Neritidae_52926(0.13),g:Nerita_52927(0.13),s:Nerita(0.13)"	+	k:Eukaryota_2759
uniq1232	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(0.99),o:Calanoida_6833(0.99),f:Paracalanidae_163470(0.99),g:Acrocalanus_544700(0.99),s:Acrocalanus(0.99)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Paracalanidae_163470,g:Acrocalanus_544700,s:Acrocalanus"
uniq1244			
uniq1236	"k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),f:Pomacentridae_30863(1.00),g:Dischistodus_196129(1.00),s:Dischistodus(1.00)"	+	"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,f:Pomacentridae_30863,g:Dischistodus_196129,s:Dischistodus"
uniq1257	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.95),c:Hydrozoa_6074(0.95),o:Leptothecata_500008(0.95),f:Laodiceidae_168747(0.95),g:Laodicea_662011(0.95),s:Laodicea(0.95)"	+	k:Eukaryota_2759
uniq1252	"k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(1.00),o:Gobiiformes_1489878(0.98),f:Gobiidae_8220(0.98),g:Hazeus_1976951(0.97),s:Hazeus(0.97)"	+	"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623,o:Gobiiformes_1489878,f:Gobiidae_8220,g:Hazeus_1976951,s:Hazeus"
uniq3614	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(0.99),c:Hydrozoa_6074(0.99),o:Leptothecata_500008(0.99),f:Laodiceidae_168747(0.99),g:Laodicea_662011(0.99),s:Laodicea(0.99)"	+	"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq1260	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),f:Upogebiidae_177245(1.00),g:Gebiacantha_576651(1.00),s:Gebiacantha(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,f:Upogebiidae_177245,g:Gebiacantha_576651,s:Gebiacantha"
uniq1262			
uniq1264	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.44),c:Gastropoda_6448(0.44),o:Littorinimorpha_216294(0.11),f:Cypraeidae_69557(0.01),g:Monetaria_217784(0.01),s:Monetaria(0.01)"	+	k:Eukaryota_2759
uniq1471	"k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(0.93),s:Sagitta(0.93)"	+	"k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753"
uniq3610	"k:Eukaryota_2759(1.00),p:Echinodermata_7586(0.89),c:Holothuroidea_7705(0.84),o:Aspidochirotida_7682(0.84),f:Holothuriidae_7683(0.84),g:Holothuria_7684(0.84),s:Holothuria(0.84)"	+	k:Eukaryota_2759
uniq1267	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(1.00),c:Hydrozoa_6074(1.00),o:Leptothecata_500008(1.00),f:Clytiidae_2750048(1.00),g:Clytia_13436(1.00),s:Clytia(1.00)"	+	"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq1281			
uniq1274	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.84),c:Insecta_50557(0.71),o:Coleoptera_7041(0.06),f:Chrysomelidae_27439(0.01),g:Hallirhotius_226708(0.01),s:Hallirhotius(0.01)"	+	k:Eukaryota_2759
uniq1282			
uniq1276	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.78),c:Insecta_50557(0.68),o:Diptera_7147(0.35),f:Chironomidae_7149(0.18),g:Chaetocladius_611341(0.02),s:Chaetocladius(0.02)"	+	k:Eukaryota_2759
uniq1284			
uniq1285			
uniq1289	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Hexanauplia_72037(1.00),o:Calanoida_6833(1.00),f:Centropagidae_136181(1.00),g:Centropages_136182(1.00),s:Centropages(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Hexanauplia_72037,o:Calanoida_6833,f:Centropagidae_136181,g:Centropages_136182,s:Centropages"
uniq1293	"k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(0.75),s:Sagitta(0.75)"	+	"k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753"
uniq1290	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.99),c:Insecta_50557(0.77),o:Diptera_7147(0.45),f:Muscidae_7366(0.02),g:Pseudocoenosia_1291979(0.01),s:Pseudocoenosia(0.01)"	+	"k:Eukaryota_2759,p:Arthropoda_6656"
uniq1286	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.97),c:Malacostraca_6681(0.47),o:Decapoda_6683(0.47),f:Potamidae_160428(0.02),g:Potamon_59184(0.01),s:Potamon(0.01)"	+	k:Eukaryota_2759
uniq1502	"k:Eukaryota_2759(1.00),p:Annelida_6340(1.00),c:Polychaeta_6341(1.00),o:Echiuroidea_41798(1.00),f:Echiuridae_41799(1.00),g:Ochetostoma_41800(1.00),s:Ochetostoma(1.00)"	+	"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Ochetostoma_41800,s:Ochetostoma"
uniq2175			
uniq1758	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.83),c:Insecta_50557(0.74),o:Lepidoptera_7088(0.30),f:Nymphalidae_33415(0.08),g:Opsiphanes_127358(0.01),s:Opsiphanes(0.01)"	+	k:Eukaryota_2759
uniq2667	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),s:Brachyura(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,s:Brachyura"
uniq4752	"k:Eukaryota_2759(1.00),p:Annelida_6340(0.54),c:Polychaeta_6341(0.39),o:Spionida_46589(0.39),f:Spionidae_46599(0.39),g:Polydora_46600(0.26),s:Polydora(0.26)"	+	k:Eukaryota_2759
uniq1583			
uniq1298	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.90),c:Gastropoda_6448(0.90),o:Aplysiida_6497(0.81),f:Aplysiidae_6498(0.81),g:Aplysia_6499(0.81),s:Aplysia(0.81)"	+	k:Eukaryota_2759
uniq1701	"k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(1.00),s:Sagitta(1.00)"	+	"k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Sagitta_10230,s:Sagitta"
uniq1486	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.76),c:Gastropoda_6448(0.76),o:Neogastropoda_6479(0.29),f:Buccinidae_37796(0.12),g:Aeneator_619912(0.05),s:Aeneator(0.05)"	+	k:Eukaryota_2759
uniq1316	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.97),c:Insecta_50557(0.74),o:Lepidoptera_7088(0.30),f:Nymphalidae_33415(0.13),g:Erebia_111897(0.03),s:Erebia(0.03)"	+	k:Eukaryota_2759
uniq1330			
uniq1327	"k:Eukaryota_2759(1.00),p:Cnidaria_6073(1.00),c:Hydrozoa_6074(1.00),o:Leptothecata_500008(1.00),f:Clytiidae_2750048(1.00),g:Clytia_13436(1.00),s:Clytia(1.00)"	+	"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq1321	"k:Eukaryota_2759(1.00),p:Mollusca_6447(0.39),c:Bivalvia_6544(0.36),o:Galeommatida_2783446(0.35),f:Montacutidae_1071984(0.35),g:Entovalva_658668(0.28),s:Entovalva(0.28)"	+	k:Eukaryota_2759
uniq1344			
uniq1674	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),f:Alpheidae_29966(1.00),s:Alpheidae(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,f:Alpheidae_29966,s:Alpheidae"
uniq2201			
uniq1339	"k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Ferosagitta_1562716(1.00),s:Ferosagitta(1.00)"	+	"k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753,g:Ferosagitta_1562716,s:Ferosagitta"
uniq1338	"k:Eukaryota_2759(1.00),p:Bacillariophyta_2836(0.39),c:Coscinodiscophyceae_33836(0.24),o:Rhizosoleniales_33844(0.14),f:Rhizosoleniaceae_33845(0.14),g:Guinardia_216800(0.14),s:Guinardia(0.14)"	+	k:Eukaryota_2759
uniq1354	"k:Eukaryota_2759(1.00),p:Annelida_6340(1.00),c:Polychaeta_6341(1.00),o:Echiuroidea_41798(1.00),f:Echiuridae_41799(1.00),g:Anelassorhynchus_1544303(1.00),s:Anelassorhynchus(1.00)"	+	"k:Eukaryota_2759,p:Annelida_6340,c:Polychaeta_6341,o:Echiuroidea_41798,f:Echiuridae_41799,g:Anelassorhynchus_1544303,s:Anelassorhynchus"
uniq1361	"k:Eukaryota_2759(1.00),p:Chordata_7711(1.00),c:Actinopteri_186623(0.99),o:Gobiiformes_1489878(0.94),f:Gobiidae_8220(0.94),g:Vanderhorstia_579952(0.92),s:Vanderhorstia(0.92)"	+	"k:Eukaryota_2759,p:Chordata_7711,c:Actinopteri_186623"
uniq1353			
uniq1349	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),s:Brachyura(0.47)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683"
uniq1360	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),s:Caridea(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,s:Caridea"
uniq1362	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(0.96),c:Malacostraca_6681(0.74),o:Decapoda_6683(0.69),s:Caridea(0.15)"	+	k:Eukaryota_2759
uniq1364	"k:Eukaryota_2759(1.00),p:Nemertea_6217(0.89),c:Pilidiophora_6218(0.50),o:Heteronemertea_6219(0.50),f:Lineidae_6222(0.22),g:Micrura_88927(0.07),s:Micrura(0.07)"	+	k:Eukaryota_2759
uniq1366	"k:Eukaryota_2759(1.00),p:Arthropoda_6656(1.00),c:Malacostraca_6681(1.00),o:Decapoda_6683(1.00),f:Portunidae_6757(1.00),g:Thalamita_278211(1.00),s:Thalamita(1.00)"	+	"k:Eukaryota_2759,p:Arthropoda_6656,c:Malacostraca_6681,o:Decapoda_6683,f:Portunidae_6757,g:Thalamita_278211,s:Thalamita"
uniq2104			
uniq1381			
uniq1382	"k:Eukaryota_2759(1.00),p:Chaetognatha_10229(1.00),c:Sagittoidea_1421718(1.00),o:Aphragmophora_33512(1.00),f:Sagittidae_34753(1.00),g:Sagitta_10230(0.80),s:Sagitta(0.80)"	+	"k:Eukaryota_2759,p:Chaetognatha_10229,c:Sagittoidea_1421718,o:Aphragmophora_33512,f:Sagittidae_34753"
