uniq,taxonomy
uniq2836,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae"
uniq4855,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae"
uniq5811,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae"
uniq26604,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Ceriantharia_37512,f:Cerianthidae_37513,s:Cerianthidae"
uniq420,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125"
uniq3209,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125"
uniq4444,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125"
uniq21560,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125"
uniq9021,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Euphylliidae_1328290,g:Galaxea_46744,s:Galaxea"
uniq10178,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Fungiidae_46711,g:Lithophyllon_486197,s:Lithophyllon"
uniq8113,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Merulinidae_46736"
uniq3784,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Merulinidae_46736"
uniq3833,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Merulinidae_46736"
uniq15084,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Merulinidae_46736"
uniq10667,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Oulastreidae_2653791,g:Oulastrea_154328,s:Oulastrea"
uniq497,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Pocilloporidae_46729,g:Pocillopora_46730,s:Pocillopora"
uniq682,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Poritidae_46718,g:Porites_46719,s:Porites"
uniq14615,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Scleractinia_6125,f:Poritidae_46718,g:Porites_46719,s:Porites"
uniq27311,"k:Eukaryota_2759,p:Cnidaria_6073,c:Anthozoa_6101,o:Zoantharia_44927,f:Epizoanthidae_333135,g:Epizoanthus_328560,s:Epizoanthus"
uniq749,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074"
uniq1197,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074"
uniq5941,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074"
uniq17237,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074"
uniq2716,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Anthoathecata_406427,f:Pandeidae_27799,g:Leuckartiara_13107,s:Leuckartiara"
uniq349,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008"
uniq1896,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008"
uniq12735,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008"
uniq24620,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008"
uniq24617,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008"
uniq25653,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008"
uniq27707,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008"
uniq55,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea"
uniq369,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea"
uniq370,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea"
uniq1117,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea"
uniq9654,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea"
uniq22347,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Aequoreidae_128126,g:Aequorea_6099,s:Aequorea"
uniq436,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq513,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq947,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq1267,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq1327,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq3507,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq5210,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq10283,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq13404,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq14866,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq19583,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq22720,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq27212,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Clytiidae_2750048,g:Clytia_13436,s:Clytia"
uniq16,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq28,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq118,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq134,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq228,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq221,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq533,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq295,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq794,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq1154,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq1855,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq859,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq3614,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq1639,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq2075,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq2298,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq2382,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq2824,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq2933,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq3585,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq3893,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq4244,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq5923,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq9768,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq12778,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq21984,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq24323,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq26641,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq27430,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Laodiceidae_168747,g:Laodicea_662011,s:Laodicea"
uniq258,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Leptothecata_500008,f:Obeliidae_2750047,g:Obelia_32569,s:Obelia"
uniq12927,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Abylidae_316207,g:Abylopsis_316208,s:Abylopsis"
uniq406,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Agalmatidae_168757"
uniq11208,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Agalmatidae_168757"
uniq286,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Agalmatidae_168757,g:Nanomia_168758,s:Nanomia"
uniq45,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Athorybiidae_316171,g:Athorybia_316172,s:Athorybia"
uniq1552,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754"
uniq5700,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Chelophyes_316210,s:Chelophyes"
uniq66,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Diphyes_316176,s:Diphyes"
uniq69,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Diphyes_316176,s:Diphyes"
uniq599,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Diphyes_316176,s:Diphyes"
uniq884,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Diphyes_316176,s:Diphyes"
uniq1780,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq3323,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq7848,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq11999,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq12812,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq13596,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq149,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq2173,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq3092,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq9524,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq10436,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Diphyidae_168754,g:Lensia_316225,s:Lensia"
uniq60,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes"
uniq233,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes"
uniq776,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes"
uniq1326,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes"
uniq7185,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes"
uniq20329,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes"
uniq23478,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Siphonophorae_42759,f:Sphaeronectidae_168790,g:Sphaeronectes_168791,s:Sphaeronectes"
uniq688,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Trachymedusae_43183,f:Geryoniidae_37522,g:Liriope_37523,s:Liriope"
uniq17947,"k:Eukaryota_2759,p:Cnidaria_6073,c:Hydrozoa_6074,o:Trachymedusae_43183,f:Geryoniidae_37522,g:Liriope_37523,s:Liriope"
uniq198,"k:Eukaryota_2759,p:Cnidaria_6073,c:Myxozoa_35581,o:Bivalvulida_35583,f:Enteromyxidae_2759629,g:Enteromyxum_188703,s:Enteromyxum"
uniq512,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia"
uniq6346,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia"
uniq7906,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia"
uniq9681,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia"
uniq11180,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia"
uniq27795,"k:Eukaryota_2759,p:Cnidaria_6073,c:Scyphozoa_6142,o:Semaeostomeae_6143,f:Ulmaridae_37526,g:Aurelia_6144,s:Aurelia"
uniq11023,"k:Eukaryota_2759,p:Cnidaria_6073,s:Cnidaria"
uniq568,"k:Eukaryota_2759,p:Ctenophora_10197,c:Tentaculata_140493"
uniq920,"k:Eukaryota_2759,p:Echinodermata_7586"
uniq2952,"k:Eukaryota_2759,p:Echinodermata_7586"
uniq10083,"k:Eukaryota_2759,p:Echinodermata_7586"
uniq11651,"k:Eukaryota_2759,p:Echinodermata_7586"
uniq18072,"k:Eukaryota_2759,p:Echinodermata_7586"
uniq22391,"k:Eukaryota_2759,p:Echinodermata_7586"
uniq133,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Spinulosida_55644,f:Echinasteridae_60576,g:Echinaster_72720,s:Echinaster"
uniq7,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Valvatida_41166,f:Acanthasteridae_133432,g:Acanthaster_133433,s:Acanthaster"
uniq24237,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Valvatida_41166,f:Archasteridae_136935,g:Archaster_136936,s:Archaster"
uniq14507,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Valvatida_41166,f:Asteropseidae_31168,g:Asteropsis_478279,s:Asteropsis"
uniq26010,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Valvatida_41166,f:Asteropseidae_31168,g:Asteropsis_478279,s:Asteropsis"
uniq299,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Fromia_109179,s:Fromia"
uniq3,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Linckia_109181,s:Linckia"
uniq29,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Linckia_109181,s:Linckia"
uniq13349,"k:Eukaryota_2759,p:Echinodermata_7586,c:Asteroidea_7588,o:Valvatida_41166,f:Ophidiasteridae_60561,g:Linckia_109181,s:Linckia"
uniq21588,"k:Eukaryota_2759,p:Echinodermata_7586,c:Crinoidea_35069,o:Comatulida_7581"
uniq674,"k:Eukaryota_2759,p:Echinodermata_7586,c:Crinoidea_35069,o:Comatulida_7581,f:Comatulidae_106121"
uniq7137,"k:Eukaryota_2759,p:Echinodermata_7586,c:Crinoidea_35069,o:Comatulida_7581,f:Comatulidae_106121,g:Clarkcomanthus_706642,s:Clarkcomanthus"
uniq8300,"k:Eukaryota_2759,p:Echinodermata_7586,c:Crinoidea_35069,o:Comatulida_7581,f:Comatulidae_106121,g:Comanthus_706649,s:Comanthus"
uniq5317,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Camarodonta_2785018,f:Echinometridae_31176,s:Echinometridae"
uniq21187,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Cidaroida_7627,f:Cidaridae_7630,g:Eucidaris_7631,s:Eucidaris"
uniq9070,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Clypeasteroida_31186,f:Fibulariidae_337424,g:Fibularia_2248351,s:Fibularia"
uniq17395,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Clypeasteroida_31186,f:Fibulariidae_337424,g:Fibularia_2248351,s:Fibularia"
uniq951,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Diadematoida_31172,f:Diadematidae_31173,g:Astropyga_105627,s:Astropyga"
uniq17580,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Diadematoida_31172,f:Diadematidae_31173,g:Astropyga_105627,s:Astropyga"
uniq14751,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Phymosomatoida_35058,f:Stomechinidae_35059,g:Stomopneustes_7661,s:Stomopneustes"
uniq22312,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Phymosomatoida_35058,f:Stomechinidae_35059,g:Stomopneustes_7661,s:Stomopneustes"
uniq1096,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Spatangoida_41317,f:Loveniidae_41318,g:Lovenia_271715,s:Lovenia"
uniq3341,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Temnopleuroida_31184,f:Temnopleuridae_39211,g:Mespilia_39212,s:Mespilia"
uniq4809,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Temnopleuroida_31184,f:Temnopleuridae_39211,g:Mespilia_39212,s:Mespilia"
uniq5295,"k:Eukaryota_2759,p:Echinodermata_7586,c:Echinoidea_7625,o:Temnopleuroida_31184,f:Temnopleuridae_39211,g:Mespilia_39212,s:Mespilia"
uniq11340,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Apodida_7701,f:Chiridotidae_36319,g:Chiridota_36320,s:Chiridota"
uniq22621,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Apodida_7701,f:Synaptidae_7702,s:Synaptidae"
uniq2170,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Actinopyga_206674,s:Actinopyga"
uniq6994,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Actinopyga_206674,s:Actinopyga"
uniq6018,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Bohadschia_206676,s:Bohadschia"
uniq44,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq448,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq1513,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq1535,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq2308,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq3089,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq5629,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq7859,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq8125,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq13484,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq13990,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq15502,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq20286,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Holothuria_7684,s:Holothuria"
uniq3400,"k:Eukaryota_2759,p:Echinodermata_7586,c:Holothuroidea_7705,o:Aspidochirotida_7682,f:Holothuriidae_7683,g:Labidodemas_240135,s:Labidodemas"
